   2.9530794e+02  -5.9982727e+01
   2.9526641e+02  -5.9922586e+01
   2.9522502e+02  -5.9862433e+01
   2.9518377e+02  -5.9802270e+01
   2.9514264e+02  -5.9742095e+01
   2.9510165e+02  -5.9681910e+01
   2.9506079e+02  -5.9621713e+01
   2.9502006e+02  -5.9561506e+01
   2.9497945e+02  -5.9501288e+01
   2.9493898e+02  -5.9441059e+01
   2.9489863e+02  -5.9380820e+01
   2.9485841e+02  -5.9320570e+01
   2.9481832e+02  -5.9260309e+01
   2.9477835e+02  -5.9200038e+01
   2.9473851e+02  -5.9139757e+01
   2.9469879e+02  -5.9079465e+01
   2.9465919e+02  -5.9019163e+01
   2.9461972e+02  -5.8958850e+01
   2.9458039e+02  -5.8898566e+01
   2.9454118e+02  -5.8838264e+01
   2.9450209e+02  -5.8777951e+01
   2.9446312e+02  -5.8717628e+01
   2.9442427e+02  -5.8657295e+01
   2.9438554e+02  -5.8596952e+01
   2.9434692e+02  -5.8536599e+01
   2.9430842e+02  -5.8476236e+01
   2.9427004e+02  -5.8415864e+01
   2.9423178e+02  -5.8355482e+01
   2.9419363e+02  -5.8295090e+01
   2.9415559e+02  -5.8234689e+01
   2.9411767e+02  -5.8174278e+01
   2.9407986e+02  -5.8113857e+01
   2.9404216e+02  -5.8053427e+01
   2.9400458e+02  -5.7992988e+01
   2.9396711e+02  -5.7932539e+01
   2.9392974e+02  -5.7872081e+01
   2.9389251e+02  -5.7811644e+01
   2.9385539e+02  -5.7751197e+01
   2.9381837e+02  -5.7690741e+01
   2.9378146e+02  -5.7630276e+01
   2.9374466e+02  -5.7569802e+01
   2.9370797e+02  -5.7509319e+01
   2.9367138e+02  -5.7448827e+01
   2.9363490e+02  -5.7388326e+01
   2.9359853e+02  -5.7327816e+01
   2.9356226e+02  -5.7267297e+01
   2.9352609e+02  -5.7206769e+01
   2.9349003e+02  -5.7146233e+01
   2.9345407e+02  -5.7085688e+01
   2.9341821e+02  -5.7025134e+01
   2.9338245e+02  -5.6964571e+01
   2.9334680e+02  -5.6904000e+01
   2.9331125e+02  -5.6843420e+01
   2.9327579e+02  -5.6782832e+01
   2.9324046e+02  -5.6722268e+01
   2.9320522e+02  -5.6661693e+01
   2.9317008e+02  -5.6601109e+01
   2.9313504e+02  -5.6540517e+01
   2.9310010e+02  -5.6479917e+01
   2.9306525e+02  -5.6419309e+01
   2.9303050e+02  -5.6358692e+01
   2.9299585e+02  -5.6298067e+01
   2.9296129e+02  -5.6237434e+01
   2.9292683e+02  -5.6176793e+01
   2.9289246e+02  -5.6116144e+01
   2.9285818e+02  -5.6055487e+01
