   3.0817028e+02  -5.6008344e+01
   3.0813604e+02  -5.6069055e+01
   3.0810171e+02  -5.6129758e+01
   3.0806729e+02  -5.6190453e+01
   3.0803277e+02  -5.6251139e+01
   3.0799815e+02  -5.6311818e+01
   3.0796344e+02  -5.6372489e+01
   3.0792864e+02  -5.6433151e+01
   3.0789374e+02  -5.6493805e+01
   3.0785874e+02  -5.6554450e+01
   3.0782364e+02  -5.6615088e+01
   3.0778844e+02  -5.6675717e+01
   3.0775315e+02  -5.6736337e+01
   3.0771776e+02  -5.6796949e+01
   3.0768226e+02  -5.6857553e+01
   3.0764667e+02  -5.6918148e+01
   3.0761097e+02  -5.6978734e+01
   3.0757518e+02  -5.7039312e+01
   3.0753928e+02  -5.7099881e+01
   3.0750325e+02  -5.7160483e+01
   3.0746713e+02  -5.7221065e+01
   3.0743090e+02  -5.7281638e+01
   3.0739457e+02  -5.7342202e+01
   3.0735814e+02  -5.7402758e+01
   3.0732159e+02  -5.7463304e+01
   3.0728495e+02  -5.7523841e+01
   3.0724819e+02  -5.7584370e+01
   3.0721133e+02  -5.7644889e+01
   3.0717436e+02  -5.7705399e+01
   3.0713728e+02  -5.7765900e+01
   3.0710009e+02  -5.7826392e+01
   3.0706280e+02  -5.7886875e+01
   3.0702539e+02  -5.7947348e+01
   3.0698787e+02  -5.8007812e+01
   3.0695024e+02  -5.8068266e+01
   3.0691250e+02  -5.8128711e+01
   3.0687464e+02  -5.8189147e+01
   3.0683666e+02  -5.8249598e+01
   3.0679856e+02  -5.8310045e+01
   3.0676034e+02  -5.8370482e+01
   3.0672201e+02  -5.8430909e+01
   3.0668356e+02  -5.8491326e+01
   3.0664500e+02  -5.8551734e+01
   3.0660631e+02  -5.8612131e+01
   3.0656751e+02  -5.8672519e+01
   3.0652859e+02  -5.8732897e+01
   3.0648955e+02  -5.8793265e+01
   3.0645040e+02  -5.8853623e+01
   3.0641112e+02  -5.8913970e+01
   3.0637171e+02  -5.8974308e+01
   3.0633219e+02  -5.9034635e+01
   3.0629254e+02  -5.9094952e+01
   3.0625277e+02  -5.9155259e+01
   3.0621288e+02  -5.9215555e+01
   3.0617286e+02  -5.9275841e+01
   3.0613271e+02  -5.9336116e+01
   3.0609242e+02  -5.9396407e+01
   3.0605200e+02  -5.9456691e+01
   3.0601146e+02  -5.9516964e+01
   3.0597078e+02  -5.9577227e+01
   3.0592997e+02  -5.9637479e+01
   3.0588904e+02  -5.9697720e+01
   3.0584797e+02  -5.9757950e+01
   3.0580677e+02  -5.9818169e+01
   3.0576544e+02  -5.9878377e+01
   3.0572397e+02  -5.9938574e+01
   3.0568237e+02  -5.9998760e+01
