   2.9098493e+02  -5.9963334e+01
   2.9094345e+02  -5.9903189e+01
   2.9090210e+02  -5.9843032e+01
   2.9086089e+02  -5.9782864e+01
   2.9081980e+02  -5.9722685e+01
   2.9077885e+02  -5.9662496e+01
   2.9073803e+02  -5.9602295e+01
   2.9069734e+02  -5.9542084e+01
   2.9065677e+02  -5.9481862e+01
   2.9061634e+02  -5.9421629e+01
   2.9057603e+02  -5.9361385e+01
   2.9053585e+02  -5.9301131e+01
   2.9049580e+02  -5.9240867e+01
   2.9045587e+02  -5.9180592e+01
   2.9041606e+02  -5.9120306e+01
   2.9037640e+02  -5.9060031e+01
   2.9033686e+02  -5.8999755e+01
   2.9029744e+02  -5.8939469e+01
   2.9025815e+02  -5.8879172e+01
   2.9021898e+02  -5.8818866e+01
   2.9017992e+02  -5.8758549e+01
   2.9014099e+02  -5.8698222e+01
   2.9010217e+02  -5.8637885e+01
   2.9006348e+02  -5.8577539e+01
   2.9002490e+02  -5.8517182e+01
   2.8998644e+02  -5.8456816e+01
   2.8994809e+02  -5.8396440e+01
   2.8990986e+02  -5.8336054e+01
   2.8987175e+02  -5.8275658e+01
   2.8983375e+02  -5.8215254e+01
   2.8979586e+02  -5.8154839e+01
   2.8975808e+02  -5.8094415e+01
   2.8972042e+02  -5.8033981e+01
   2.8968287e+02  -5.7973538e+01
   2.8964546e+02  -5.7913121e+01
   2.8960815e+02  -5.7852689e+01
   2.8957095e+02  -5.7792248e+01
   2.8953386e+02  -5.7731798e+01
   2.8949687e+02  -5.7671339e+01
   2.8946000e+02  -5.7610870e+01
   2.8942323e+02  -5.7550393e+01
   2.8938657e+02  -5.7489906e+01
   2.8935002e+02  -5.7429411e+01
   2.8931357e+02  -5.7368906e+01
   2.8927723e+02  -5.7308393e+01
   2.8924099e+02  -5.7247871e+01
   2.8920486e+02  -5.7187340e+01
   2.8916882e+02  -5.7126800e+01
   2.8913290e+02  -5.7066251e+01
   2.8909707e+02  -5.7005694e+01
   2.8906135e+02  -5.6945128e+01
   2.8902572e+02  -5.6884554e+01
   2.8899022e+02  -5.6824001e+01
   2.8895481e+02  -5.6763439e+01
   2.8891951e+02  -5.6702869e+01
   2.8888430e+02  -5.6642291e+01
   2.8884919e+02  -5.6581705e+01
   2.8881418e+02  -5.6521110e+01
   2.8877927e+02  -5.6460506e+01
   2.8874445e+02  -5.6399895e+01
   2.8870973e+02  -5.6339275e+01
   2.8867511e+02  -5.6278647e+01
   2.8864058e+02  -5.6218011e+01
   2.8860614e+02  -5.6157367e+01
   2.8857180e+02  -5.6096714e+01
   2.8853756e+02  -5.6036054e+01
