   2.9170821e+02  -5.9962244e+01
   2.9166672e+02  -5.9902071e+01
   2.9162537e+02  -5.9841887e+01
   2.9158414e+02  -5.9781691e+01
   2.9154305e+02  -5.9721485e+01
   2.9150209e+02  -5.9661268e+01
   2.9146126e+02  -5.9601039e+01
   2.9142058e+02  -5.9540829e+01
   2.9138003e+02  -5.9480609e+01
   2.9133961e+02  -5.9420378e+01
   2.9129932e+02  -5.9360137e+01
   2.9125915e+02  -5.9299885e+01
   2.9121911e+02  -5.9239623e+01
   2.9117919e+02  -5.9179350e+01
   2.9113940e+02  -5.9119067e+01
   2.9109973e+02  -5.9058773e+01
   2.9106018e+02  -5.8998470e+01
   2.9102076e+02  -5.8938156e+01
   2.9098146e+02  -5.8877831e+01
   2.9094228e+02  -5.8817497e+01
   2.9090322e+02  -5.8757152e+01
   2.9086427e+02  -5.8696798e+01
   2.9082545e+02  -5.8636433e+01
   2.9078675e+02  -5.8576059e+01
   2.9074816e+02  -5.8515674e+01
   2.9070971e+02  -5.8455300e+01
   2.9067138e+02  -5.8394926e+01
   2.9063316e+02  -5.8334543e+01
   2.9059505e+02  -5.8274149e+01
   2.9055706e+02  -5.8213747e+01
   2.9051919e+02  -5.8153334e+01
   2.9048143e+02  -5.8092912e+01
   2.9044378e+02  -5.8032481e+01
   2.9040624e+02  -5.7972040e+01
   2.9036881e+02  -5.7911589e+01
   2.9033150e+02  -5.7851130e+01
   2.9029429e+02  -5.7790661e+01
   2.9025719e+02  -5.7730183e+01
   2.9022020e+02  -5.7669696e+01
   2.9018332e+02  -5.7609199e+01
   2.9014655e+02  -5.7548694e+01
   2.9010988e+02  -5.7488179e+01
   2.9007332e+02  -5.7427656e+01
   2.9003688e+02  -5.7367146e+01
   2.9000055e+02  -5.7306634e+01
   2.8996432e+02  -5.7246114e+01
   2.8992820e+02  -5.7185585e+01
   2.8989218e+02  -5.7125048e+01
   2.8985626e+02  -5.7064501e+01
   2.8982045e+02  -5.7003946e+01
   2.8978474e+02  -5.6943382e+01
   2.8974912e+02  -5.6882810e+01
   2.8971361e+02  -5.6822229e+01
   2.8967820e+02  -5.6761639e+01
   2.8964289e+02  -5.6701041e+01
   2.8960768e+02  -5.6640435e+01
   2.8957256e+02  -5.6579820e+01
   2.8953754e+02  -5.6519197e+01
   2.8950262e+02  -5.6458566e+01
   2.8946780e+02  -5.6397926e+01
   2.8943308e+02  -5.6337278e+01
   2.8939847e+02  -5.6276656e+01
   2.8936395e+02  -5.6216022e+01
   2.8932952e+02  -5.6155380e+01
   2.8929519e+02  -5.6094730e+01
   2.8926096e+02  -5.6034072e+01
