   2.9747106e+02  -5.9984187e+01
   2.9742953e+02  -5.9924046e+01
   2.9738813e+02  -5.9863894e+01
   2.9734686e+02  -5.9803731e+01
   2.9730573e+02  -5.9743557e+01
   2.9726473e+02  -5.9683372e+01
   2.9722386e+02  -5.9623176e+01
   2.9718311e+02  -5.9562969e+01
   2.9714250e+02  -5.9502752e+01
   2.9710202e+02  -5.9442523e+01
   2.9706166e+02  -5.9382285e+01
   2.9702144e+02  -5.9322035e+01
   2.9698133e+02  -5.9261775e+01
   2.9694136e+02  -5.9201504e+01
   2.9690151e+02  -5.9141224e+01
   2.9686178e+02  -5.9080932e+01
   2.9682219e+02  -5.9020654e+01
   2.9678273e+02  -5.8960372e+01
   2.9674339e+02  -5.8900080e+01
   2.9670417e+02  -5.8839777e+01
   2.9666507e+02  -5.8779465e+01
   2.9662609e+02  -5.8719143e+01
   2.9658723e+02  -5.8658810e+01
   2.9654849e+02  -5.8598468e+01
   2.9650987e+02  -5.8538116e+01
   2.9647136e+02  -5.8477754e+01
   2.9643297e+02  -5.8417382e+01
   2.9639470e+02  -5.8357000e+01
   2.9635654e+02  -5.8296609e+01
   2.9631850e+02  -5.8236208e+01
   2.9628057e+02  -5.8175798e+01
   2.9624275e+02  -5.8115378e+01
   2.9620505e+02  -5.8054949e+01
   2.9616745e+02  -5.7994510e+01
   2.9612997e+02  -5.7934062e+01
   2.9609262e+02  -5.7873637e+01
   2.9605538e+02  -5.7813200e+01
   2.9601825e+02  -5.7752754e+01
   2.9598123e+02  -5.7692299e+01
   2.9594431e+02  -5.7631835e+01
   2.9590751e+02  -5.7571361e+01
   2.9587081e+02  -5.7510879e+01
   2.9583421e+02  -5.7450387e+01
   2.9579772e+02  -5.7389887e+01
   2.9576134e+02  -5.7329378e+01
   2.9572506e+02  -5.7268859e+01
   2.9568889e+02  -5.7208332e+01
   2.9565282e+02  -5.7147796e+01
   2.9561685e+02  -5.7087252e+01
   2.9558099e+02  -5.7026699e+01
   2.9554522e+02  -5.6966137e+01
   2.9550956e+02  -5.6905566e+01
   2.9547400e+02  -5.6844987e+01
   2.9543856e+02  -5.6784425e+01
   2.9540321e+02  -5.6723859e+01
   2.9536797e+02  -5.6663284e+01
   2.9533282e+02  -5.6602701e+01
   2.9529778e+02  -5.6542110e+01
   2.9526283e+02  -5.6481511e+01
   2.9522797e+02  -5.6420903e+01
   2.9519322e+02  -5.6360287e+01
   2.9515856e+02  -5.6299663e+01
   2.9512399e+02  -5.6239031e+01
   2.9508952e+02  -5.6178390e+01
   2.9505514e+02  -5.6117742e+01
   2.9502086e+02  -5.6057085e+01
