   3.1102126e+02  -5.6032373e+01
   3.1098701e+02  -5.6093032e+01
   3.1095266e+02  -5.6153682e+01
   3.1091822e+02  -5.6214325e+01
   3.1088369e+02  -5.6274960e+01
   3.1084906e+02  -5.6335586e+01
   3.1081433e+02  -5.6396205e+01
   3.1077951e+02  -5.6456815e+01
   3.1074460e+02  -5.6517416e+01
   3.1070958e+02  -5.6578010e+01
   3.1067447e+02  -5.6638595e+01
   3.1063926e+02  -5.6699172e+01
   3.1060395e+02  -5.6759740e+01
   3.1056854e+02  -5.6820300e+01
   3.1053303e+02  -5.6880851e+01
   3.1049740e+02  -5.6941424e+01
   3.1046167e+02  -5.7001989e+01
   3.1042584e+02  -5.7062544e+01
   3.1038991e+02  -5.7123091e+01
   3.1035387e+02  -5.7183630e+01
   3.1031773e+02  -5.7244159e+01
   3.1028149e+02  -5.7304680e+01
   3.1024514e+02  -5.7365192e+01
   3.1020869e+02  -5.7425695e+01
   3.1017213e+02  -5.7486189e+01
   3.1013547e+02  -5.7546674e+01
   3.1009870e+02  -5.7607150e+01
   3.1006182e+02  -5.7667617e+01
   3.1002483e+02  -5.7728075e+01
   3.0998774e+02  -5.7788524e+01
   3.0995053e+02  -5.7848963e+01
   3.0991322e+02  -5.7909393e+01
   3.0987579e+02  -5.7969814e+01
   3.0983825e+02  -5.8030244e+01
   3.0980058e+02  -5.8090676e+01
   3.0976280e+02  -5.8151099e+01
   3.0972491e+02  -5.8211512e+01
   3.0968691e+02  -5.8271916e+01
   3.0964879e+02  -5.8332310e+01
   3.0961055e+02  -5.8392694e+01
   3.0957220e+02  -5.8453069e+01
   3.0953374e+02  -5.8513434e+01
   3.0949515e+02  -5.8573789e+01
   3.0945645e+02  -5.8634134e+01
   3.0941763e+02  -5.8694470e+01
   3.0937869e+02  -5.8754795e+01
   3.0933964e+02  -5.8815110e+01
   3.0930046e+02  -5.8875415e+01
   3.0926116e+02  -5.8935711e+01
   3.0922174e+02  -5.8995996e+01
   3.0918220e+02  -5.9056270e+01
   3.0914253e+02  -5.9116535e+01
   3.0910273e+02  -5.9176812e+01
   3.0906279e+02  -5.9237086e+01
   3.0902274e+02  -5.9297349e+01
   3.0898255e+02  -5.9357602e+01
   3.0894224e+02  -5.9417844e+01
   3.0890180e+02  -5.9478075e+01
   3.0886123e+02  -5.9538296e+01
   3.0882054e+02  -5.9598506e+01
   3.0877971e+02  -5.9658705e+01
   3.0873875e+02  -5.9718894e+01
   3.0869767e+02  -5.9779071e+01
   3.0865645e+02  -5.9839237e+01
   3.0861509e+02  -5.9899393e+01
   3.0857361e+02  -5.9959537e+01
